asset,resource,licenceCode,type,operation
https://w3id.org/musow/1635268063-602746,Tony,GNU_GPL_v3,Can,derive
https://w3id.org/musow/1635268063-602746,Tony,GNU_GPL_v3,Can,DerivativeWorks
https://w3id.org/musow/1635268063-602746,Tony,GNU_GPL_v3,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-602746,Tony,GNU_GPL_v3,Cannot,promote
https://w3id.org/musow/1635268063-602746,Tony,GNU_GPL_v3,Must,SourceCode
https://w3id.org/musow/1635268063-602746,Tony,GNU_GPL_v3,Must,Notice
https://w3id.org/musow/1635268063-602746,Tony,GNU_GPL_v3,Must,Attribution
https://w3id.org/musow/1635268063-602746,Tony,GNU_GPL_v3,Must,modificationNotice
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Can,derive
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Can,modify
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Can,reproduce
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Can,display
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Can,present
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Can,distribute
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Cannot,promote
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Cannot,CommercialUse
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Must,Notice
https://w3id.org/musow/1635268063-583359,Digitale Mozart-Edition = Digital Mozart Edition,CC-BY-NC-SA_v4,Must,Attribution
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,derive
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,present
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,modify
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,distribute
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Can,display
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Must,Notice
https://w3id.org/musow/1635268063-598165,MusicXML Ontology,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,modify
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,reproduce
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,present
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,display
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,derive
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Can,distribute
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Cannot,CommercialUse
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Cannot,promote
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Must,Notice
https://w3id.org/musow/1635268063-579029,Documenting Teresa Carreño,CC-BY-NC_v4,Must,Attribution
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,modify
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,chargeDistributionFee
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,reproduce
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,present
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,display
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,DerivativeWorks
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,ModifiedWorks
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,derive
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Can,distribute
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Cannot,CommercialUse
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Cannot,promote
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Cannot,ChangeLicense
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Must,modificationNotice
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Must,Notice
https://w3id.org/musow/1666725248-9482715,East Bay Punk Digital Archive,CC-BY-NC_v4,Must,Attribution
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,present
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,distribute
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,DerivativeWorks
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,modify
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,ModifiedWorks
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,derive
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,ChangeLicense
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,display
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,CommercialUse
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Can,reproduce
https://w3id.org/musow/1635268063-600338,Medieval Music Database,Cc010Universal,Cannot,promote
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,derive
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,present
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,modify
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,distribute
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Can,display
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Must,Notice
https://w3id.org/musow/1635268063-603579,Lakh dataset,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Can,derive
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Can,modify
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Can,reproduce
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Can,display
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Can,present
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Can,distribute
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Cannot,promote
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Cannot,CommercialUse
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Must,Notice
https://w3id.org/musow/1635268063-589608,Music at the National Library of Scotland,CC-BY-NC-SA_v4,Must,Attribution
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,modify
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,reproduce
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,present
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,display
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,derive
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Can,distribute
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Cannot,CommercialUse
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Cannot,promote
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Must,Notice
https://w3id.org/musow/1635268063-586478,Bach Digital,CC-BY-NC_v4,Must,Attribution
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,derive
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,present
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,modify
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,distribute
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Can,display
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Must,Notice
https://w3id.org/musow/1638976241-4442387,Gladys Palmera collection,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,derive
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,present
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,modify
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,distribute
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Can,display
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Must,Notice
https://w3id.org/musow/1638961726-9823408,John Coltrane Memorial Black Music Archive,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,derive
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,present
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,modify
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,distribute
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Can,display
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Must,Notice
https://w3id.org/musow/1638959420-625252,SongFacts,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,derive
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,present
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,modify
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,distribute
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Can,display
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Must,Notice
https://w3id.org/musow/1639035690-2216108,National Cultural Audiovisual Archives,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,present
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,distribute
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,DerivativeWorks
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,modify
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,ModifiedWorks
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,derive
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,ChangeLicense
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,display
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,CommercialUse
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Can,reproduce
https://w3id.org/musow/1635268063-594427,MusOpen,Cc010Universal,Cannot,promote
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,derive
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,present
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,modify
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,distribute
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Can,display
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Must,Notice
https://w3id.org/musow/1639036364-7362227,Song in the Sumatran Highlands,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,present
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,distribute
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,DerivativeWorks
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,modify
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,ModifiedWorks
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,derive
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,ChangeLicense
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,display
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,CommercialUse
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Can,reproduce
https://w3id.org/musow/1635268063-599139,IMSLP Petrucci Music Library,Cc010Universal,Cannot,promote
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,derive
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,present
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,modify
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,distribute
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Can,display
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Must,Notice
https://w3id.org/musow/1635268063-598314,Timeline Ontology,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,derive
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,present
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,modify
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,reproduce
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,distribute
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Can,display
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Cannot,promote
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Must,Notice
https://w3id.org/musow/1638949650-001854,Citations: The Renaissance Imitation Mass (CRIM),CC-BY_v4,Must,Attribution
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,derive
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,present
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,modify
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,distribute
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Can,display
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Cannot,ChangeLicense
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Cannot,promote
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Must,modificationNotice
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Must,Notice
https://w3id.org/musow/1638798413-3540587,Segment Ontology,CC-BY_v4,Must,Attribution
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,CommercialUse
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,ModifiedWorks
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,derive
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,present
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,modify
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,reproduce
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,DerivativeWorks
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,distribute
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,chargeDistributionFee
https://w3id.org/musow/1639162951-0181825,Boston Public Library (BPL) sound collection,CC-BY_v4,Can,display
